item_id_a,item_id_b,name_a,name_b,brand_a,brand_b,size_a,size_b,pl_a,pl_b,composite,stratum,label,reason,judge
1948112,1476634,Always Ultra Thin Size 3 38ct Bonus,"Always Ultra Thin Pads with Wings, Size 3",always,always,38ct,38ct,False,False,0.8162145991625537,high,1,"Same brand class (national), same product type (ultra thin pads), same size (Size 3, 38ct); wing detail and name wording don’t indicate a different variant.",gpt-5-nano
2123472,951175,"Ready, Set, Food! Daniel Tiger Stage 2 Baby Food, Apple Banana Carrot, 3 Top Allergens, 3.5 oz Pouch","Ready, Set, Food! Puree, Organic, Apple Banana Carrot, 6+ Months",ready set food,ready set food,3.5oz,3.5oz,False,False,0.8219755427958715,high,0,"Same brand class and size, but different product/variant (A is Daniel Tiger Stage 2 with 3 top allergens; B is organic puree for 6+ months).",gpt-5-nano
1916100,100226,"The Good Crisp Company Gluten Free Sour Cream and Onion Snack Chips, 5.6 oz","The Good Crisp Company Potato Crisps, Sour Cream & Onion",the good,the good crisp company,5.6oz,5.6oz,False,False,0.8360660675915363,high,0,Different product type/variant: A is gluten-free snack chips; B is potato crisps. Flavor matches but type differs.,gpt-5-nano
2074831,1090221,"(12 pack) Great Value Spring Water, 1 Gallon",Wegmans Spring Water Gallon,great value,wegmans,1gal,1gal,True,True,0.7976349118125693,high,0,Product names conflict on pack size/count: A is '(12 pack)' while B appears to be a single gallon; sizes are both listed as 1gal but pack configuration differs.,gpt-5-nano
2086719,1087569,"Badia Pure Vanilla Extract, 2 oz, Pack of 12",Badia Cinnamon Powder,badia pure,badia,2oz,2oz,False,False,0.7962897813530333,high,0,Same brand-class and size (2 oz) but different product type/flavor: vanilla extract vs cinnamon powder.,gpt-5-nano
2203537,100391,"REESE'S Chocolate Peanut Butter Creme Eggs, Easter Candy Basket Stuffer Bag, 9.1 oz",Reese's Peanut Butter Eggs,reese s,reese s,9.1oz,9.1oz,False,False,0.8472781110680314,high,0,"Different product type/variant: Easter creme eggs basket-stuffer bag vs general Reese's peanut butter eggs, though brand and 9.1 oz match.",gpt-5-nano
2196042,99071,"(2 pack) Progresso Rich & Hearty, Creamy Chicken & Broccoli Soup, Gluten Free, 18.5 oz.",Progresso Light Creamy Chicken Noodle Soup,progresso,progresso,18.5oz,18.5oz,False,False,0.8448397357818476,high,0,Different product variants/flavors: 'Rich & Hearty Creamy Chicken & Broccoli' vs 'Light Creamy Chicken Noodle' despite same brand class and 18.5oz.,gpt-5-nano
1939613,114755,"Dickinson's Pore Perfecting Witch Hazel Toner, 16 fl oz",Dickinson's 100% Natural Witch Hazel Astringent,dickinson s pore,dickinson s,16fl_oz,16fl_oz,False,False,0.8267049568321909,high,0,"Same brand and 16 fl oz, but different product variants/types (Pore Perfecting Witch Hazel Toner vs 100% Natural Witch Hazel Astringent).",gpt-5-nano
2207984,114462,"Clean & Clear Night Relaxing Oil-Free Night Face Wash, 8 fl. oz","Clean & Clear Facial Cleanser, Morning Burst",clean & clear,clean & clear,8fl_oz,8fl_oz,False,False,0.8158567531205291,high,0,"Same brand and size, but different product variant/flavor (Night Relaxing Oil-Free Night Face Wash vs Morning Burst facial cleanser).",gpt-5-nano
2195463,2684650,"Pepto Nausea, Non-Medicated Ginger Gummy, Helps Prevent Occasional Nausea*, 24 Count",Pepto-Bismol Antacid Nausea Non-Medicated Ginger Gummy,pepto,pepto bismol antacid,24ct,24ct,False,False,0.8363699734811274,high,1,"Both are Pepto (national brand), same private-label status, same product type (non-medicated ginger gummy for nausea/antacid), same size (24ct), and same variant (ginger gummy).",gpt-5-nano
2057988,110472,"(3 pack) GU Energy Gel, Energy Booster Running Gel, Chocolate Outrage, 1.1 oz Packet","GU Energy Gel, Vanilla Bean",gu energy,gu,1.1oz,1.1oz,False,False,0.8212774054731893,high,0,"Same brand and size, but different flavor/variant (Chocolate Outrage vs Vanilla Bean)",gpt-5-nano
1948034,95315,"Amy's Frozen Meals, Pesto Tortellini Bowl, Microwave Meals, 9.5 oz",Amy's Bowls Pesto Tortellini,amy s frozen,amy s,9.5oz,9.5oz,False,False,0.7986615111821134,high,1,"Same brand class (national), same product type (pesto tortellini microwave bowl), same flavor/variant (Pesto Tortellini), and same size (9.5 oz).",gpt-5-nano
2195063,2156696,"Duke Cannon Holiday Peppermint Bark Everlasting Men's Puck Soap, 5 oz",Duke Cannon Supply Co. Bloody Knuckles Hand Balm,duke cannon supply co,duke cannon supply co,5oz,5oz,False,False,0.849697579262964,high,0,"Same brand and 5 oz, but different product type/variant: peppermint bark men’s puck soap vs bloody knuckles hand balm.",gpt-5-nano
2385492,949855,"Gerber Lil Entrees, Mac & Cheese with Peas Carrots - 6.6 oz, 2 Count",Gerber Toddler (12+ Months) Macaroni & Cheese and a Side of Seasoned Peas & Carrots,gerber lil,gerber,6.6oz,6.6oz,False,False,0.8017445969721922,high,0,"Same brand/size/private-label, but different product type/variant: A is Gerber Lil Entrees 2-count, while B is Gerber Toddler (12+ months) with a side; not clearly the same interchangeable item.",gpt-5-nano
1938992,948479,"Dove Conditioner for Women Coconut & Hydration with Bio-Protein Care Technology and Coconut Oil, 28 fl oz",Dove Conditioner Daily Moisture,dove conditioner,dove,28fl_oz,28fl_oz,False,False,0.8102397067026232,high,0,"Same brand class and size (28 fl oz), but different conditioner variant/flavor: A is Coconut & Hydration with Bio-Protein Care, B is Daily Moisture.",gpt-5-nano
368986,2683590,"BODYARMOR Sports Drink Sports Beverage, Blackout Berry, Natural Flavors With Vitamins, Potassium-Packed Electrolytes, Perfect For Athletes, 16 Fl Oz (Pack of 12)",BODYARMOR Blackout Berry Electrolyte Sports Drink,bodyarmor,bodyarmor blackout,16fl_oz,16fl_oz,False,False,0.8286692930934076,high,1,"Same brand class (BodyArmor), same product type and flavor (Blackout Berry sports drink/electrolyte), and same size (16 fl oz); pack-count differs but per-unit size matches.",gpt-5-nano
1935355,2040953,"Feastables MrBeast Peanut Butter Milk Chocolate Bar, 2.1 oz (60g), 1 Count",Feastables Mr Beast Milk Chocolate,feastables mrbeast,feastables,2.1oz,2.1oz,False,False,0.8265934180225097,high,1,"Same brand class (national), same product type (chocolate bar), same variant (MrBeast/Mr Beast peanut butter milk chocolate), and same size (2.1 oz).",gpt-5-nano
2067413,103526,(2 pack) GOYA Louisiana Style Dirty Rice Mix Original 7 Oz,Goya Spanish Rice,goya,goya,7oz,7oz,False,False,0.820054847929174,high,0,"Different product types/variants: 'Louisiana Style Dirty Rice Mix' vs 'Spanish Rice' (not the same flavor/variety). Brand class and size match, but variant differs.",gpt-5-nano
2067416,97429,"Iberia Premium Pink Beans, Seasoned With Herbs, 15.5 Oz","Iberia Black Beans, Premium",iberia premium,iberia,15.5oz,15.5oz,False,False,0.8484287677725596,high,0,"Same size (15.5 oz) and same brand class, but product flavor/type differs: A is seasoned pink beans with herbs; B is black beans.",gpt-5-nano
2107095,2682164,Yellowstone Ranch House Dark Roast Coffee Ground - 12 oz,Yellowstone Jimmy's Cowboy Chili with Beans,yellowstone,yellowstone jimmy s,12oz,12oz,False,False,0.7805263172172154,high,0,Different product type/variant: Dark Roast Ground Coffee vs Cowboy Chili with Beans (not interchangeable).,gpt-5-nano
2257914,103587,"(3 pack) Mezzetta Italian Mix Giardiniera Mild, 32 fl oz Jar","Mezzetta Banana Pepper Rings, Mild, Fresh Pack",mezzetta,mezzetta,32fl_oz,32fl_oz,False,False,0.819220772425209,high,0,"Same brand and 32 fl oz, but different product type/variant (Italian mix giardiniera vs banana pepper rings).",gpt-5-nano
1924100,97229,"Krusteaz Gluten Free Double Chocolate Brownie Mix, Chocolate Chips Included, Gluten Free Brownie Mix, 20 oz Box",Krusteaz Gluten Free Cinnamon Swirl Crumb Cake & Muffin Mix,krusteaz gluten,krusteaz,20oz,20oz,False,False,0.7823397160706695,high,0,"Same brand/size (20 oz) and national brand class, but different product variant/flavor (double chocolate brownie mix vs cinnamon swirl crumb cake & muffin mix).",gpt-5-nano
1927340,114514,"hello Smiling Shark Fluoride Free Kids Toothpaste, Natural Fruit Punch, 4.2 Oz Tube","Hello Toothpaste, Fresh Watermelon, Fluoride Free",hello smiling,hello,4.2oz,4.2oz,False,False,0.8013787551522198,high,0,"Same brand/size/fluoride-free, but flavor/variant differs (Natural Fruit Punch vs Fresh Watermelon).",gpt-5-nano
2258106,102025,"V8 Spicy Cajun 100% Vegetable Juice, 46 fl oz Bottle",V8 Peach Mango 100% Fruit and Vegetable Juice,v8 juice,v8,46fl_oz,46fl_oz,False,False,0.8078580798072004,high,0,"Same brand class and size, but different flavor/variant (Spicy Cajun vs Peach Mango).",gpt-5-nano
2196762,99873,"Welch's Strawberry Zero Sugar Drink, 10 fl oz Bottle",Welch's Fruit Punch Flavored/Orange Pineapple Flavored/Grape Flavored Juice Drink,welch s,welch s,10fl_oz,10fl_oz,False,False,0.8087889241959466,high,0,"Same brand and size, but flavor/variant differs (Strawberry Zero Sugar vs assorted Fruit Punch/Orange Pineapple/Grape).",gpt-5-nano
2071855,1087579,(2 pack) Mezzetta Italian Mix Giardiniera 16 fl oz Jar,"Mezzetta Cauliflower, Hot, Fresh Pack",mezzetta italian,mezzetta,16fl_oz,16fl_oz,False,False,0.8153685011498674,high,0,"Same brand and 16 fl oz, but product types/variants differ: Italian Mix Giardiniera (2-pack) vs Hot Cauliflower.",gpt-5-nano
2774837,1089311,Pillsbury Soccer Ball Shape Sugar Cookie Dough 20 Count,Pillsbury Christmas Tree Shape Sugar Cookie Dough,pillsbury soccer,pillsbury,9.1oz,9.1oz,False,False,0.8227930185922803,high,0,"Same size and brand-class, but different product variant/shape (soccer ball vs christmas tree).",gpt-5-nano
1929232,953753,"Great Value Pure Maple Syrup, 32 fl oz",Wegmans Pure Maple Syrup,great value,wegmans,32fl_oz,32fl_oz,True,True,0.7887610941273546,high,0,"Same size and both private-label, but different store brands (Great Value vs Wegmans) are not the same product brand-class.",gpt-5-nano
2195268,951200,"Kristin Ess Hair Strand Strengthening Reconstructive Moisture Mask, Deep Conditioning for Dry Hair, 6.7oz",Kristin Ess Ultra Fine Workable Hairspray,kristin ess,kristin ess,6.7oz,6.7oz,False,False,0.7933115619380244,high,0,"Same brand and size, but different product type (moisture mask vs hairspray)",gpt-5-nano
2081345,954037,"Campoverde Fruit Blend Mango Mambo, 48oz (Frozen)",Campoverde Frozen Papaya Healthy Treat,campoverde fruit,campoverde,48oz,48oz,False,False,0.8125187420259021,high,0,"Different product flavors/types: Mango Mambo blend vs Papaya treat, despite matching brand class (national) and size (48oz).",gpt-5-nano
2079725,2159834,"Dr. Squatch Limited Edition Natural Bar Soap for All Skin Types, Spiked Cider, 5 oz",Dr Squatch Squishee Supreme Bar Soap Natural,dr squatch,dr squatch,5oz,5oz,False,False,0.8487360903991565,high,0,"Same brand and 5 oz, but different product/variant (Spiked Cider limited edition vs Squishee Supreme).",gpt-5-nano
2757029,1087441,Jolly Rancher Jrmfit 2in1gmi Peg 6.5oz 12,"Jolly Rancher Gummies, Very Berry",jolly rancher,jolly rancher,6.5oz,6.5oz,False,False,0.8494432080506874,high,0,"Size and brand class match, but product type/variant differ (Jolly Rancher 2in1gmi peg vs gummies flavor Very Berry).",gpt-5-nano
2208138,111728,"TPH BY TARAJI Ride or Die Biotin Leave in Conditioner Spray Detangler for Dry Hair | Strength, Moisturizing & Anti Frizz | Natural + Curly Hair Product | Color Safe, 4 oz.","TPH by Taraji Serum, Ultra Chill",tph by taraji,tph by taraji,4fl_oz,4fl_oz,False,False,0.80456822005421,high,0,"Same brand/size/private-label status, but different product type (leave-in conditioner detangler vs serum) and different variant names.",gpt-5-nano
2057584,110275,"One A Day Men's Multivitamin Tablets, Multivitamins for Men, 100 Count",One A Day Tablets Men's Multi,one a,one a day,100ct,100ct,False,False,0.8340043147045673,high,1,"Same national brand class (One A Day), same product type (men's multivitamin tablets), same variant context (men's multivitamin), and same size (100 ct).",gpt-5-nano
1918773,97063,"So Delicious Dairy Free Shelf Stable Vegan and Gluten Free Unsweetened Organic Coconut Milk Carton, 32 fl oz",So Delicious Dairy Free Organic Unsweetened Coconutmilk,so delicious,so delicious dairy free,32fl_oz,32fl_oz,False,False,0.8312608303025363,high,1,"Same brand (national), same product type (unsweetened organic coconut milk), same variant (dairy-free, unsweetened, organic) and same size (32 fl oz).",gpt-5-nano
1932355,1088618,"Glade Automatic Spray Refills, Air Freshener, Infused with Essential Oils, Exotic Tropical Blossoms, 6.2 oz, 2 Count","Glade Automatic Spray Air Freshener Refills, First Frost, 6.2oz, 1 Count",glade automatic,glade,6.2oz,6.2oz,False,False,0.8349766334210473,high,0,Different scent/variant: 'Exotic Tropical Blossoms' vs 'First Frost' (size and brand match).,gpt-5-nano
1920119,949062,"Mr. Clean All Purpose Cleaner, 2X Concentrated Multi Surface, Unstopable Fresh Scent, 41 fl oz","Mr. Clean Antibacterial All Purpose Cleaner, Cleaning Liquid, Lemon",mr clean,mr clean,41fl_oz,41fl_oz,False,False,0.7956526659346352,high,0,"Same brand, size, and product type (all-purpose cleaner) but different variant/scent: Unstopable Fresh vs Lemon (antibacterial).",gpt-5-nano
1922793,949195,"Lysol Disinfectant Spray, Sanitizing and Antibacterial Spray, Lavender & Cotton Blossom, 19 oz","Lysol Disinfectant Spray, Lemon Breeze Scent",lysol disinfectant,lysol,19oz,19oz,False,False,0.8491952027532661,high,0,"Same brand/class and size (19 oz) and product type, but scents differ (Lavender & Cotton Blossom vs Lemon Breeze).",gpt-5-nano
363797,110096,"Orgain Organic Vegan Protein Powder, Vanilla Bean - 21g of Plant Based Protein, Low Net Carbs, Non Dairy, Gluten Free, Lactose Free, No Sugar Added, Soy Free, Kosher, 1.02 Pound (Packaging May Vary)","Orgain Organic Vegan 21g Protein Powder, Plant Based Shake Drink, Vanilla Bean 1.02lb",orgain,orgain,1.02lb,1.02lb,False,False,0.825427960654701,high,1,"Same brand (Orgain), same product type (organic vegan protein powder), same flavor (vanilla bean), and same size (1.02 lb), both are national brands.",gpt-5-nano
2252640,948854,"(2 pack) Emergen-C Crystals, On-The-Go Emergen-C Immune Support Supplement With Vitamin C, B Vitamins, Zinc and Manganese, Strawberry Burst - 28 Packs",Emergen-C Immune Support Supplement,emergen c,emergen c,28ct,28ct,False,False,0.8439029942909178,high,0,"Mismatch in product variant/flavor and pack format: A is (2 pack) Strawberry Burst On-The-Go, while B is unspecified single product.",gpt-5-nano
2751062,2143986,Milo's Raspberry Lemonade - 128 fl oz,"Milo's Tea, Famous Sweet",milo s raspberry,milo s,128fl_oz,128fl_oz,False,False,0.7902593027223752,high,0,Different product variants/flavors (Raspberry Lemonade vs Tea) so not interchangeable.,gpt-5-nano
2391593,98945,"(8 pack) Knorr Rice Sides Mexican Rice Made with No Artificial Flavors, 5.4 Oz Pouch","Knorr Rice Sides, Herb & Butter",knorr rice,knorr,5.4oz,5.4oz,False,False,0.8176229660689343,high,0,"Same brand-class and 5.4oz size, but store A is Mexican Rice flavor while store B is Herb & Butter flavor.",gpt-5-nano
1913590,952674,"Vlasic Bread & butter Pickle Chips, Keto Friendly, 24 fl. oz.","Vlasic Kosher Dill Pickle Spears, Keto Friendly",vlasic bread,vlasic,24fl_oz,24fl_oz,False,False,0.8099130682597087,high,0,"Same brand and 24 fl oz, but A is Bread & Butter Pickle Chips while B is Kosher Dill Pickle Spears (different type/variant).",gpt-5-nano
1950599,105292,"(2 pack) Lily's Salted Almond Milk Chocolate Style No Sugar Added Sweets, Bar 3 oz","Lily's Bar, Creamy Milk, Milk Chocolate Style",lily s salted,lily s,3oz,3oz,False,False,0.8080892794169185,high,0,"Name indicates different variants: A is Salted Almond Milk Chocolate Style, while B is Creamy Milk, Milk Chocolate Style; variant/flavor does not match.",gpt-5-nano
2075176,108721,"(4 pack) Enfamil Concentrated Liquid Baby Formula with Iron, 13 fl oz Can","Enfamil Infant Formula, Milk Based With Iron, 0-12 Months",enfamil concentrated,enfamil,13fl_oz,13fl_oz,False,False,0.8072873820476101,high,0,"Same brand and 13 fl oz, but A is Enfamil Concentrated Liquid (4-pack) while B is Enfamil Infant/Milk Based powder-style; product type/variant differs.",gpt-5-nano
2092398,951083,"Dropps Dishwasher UltraWash Detergent Pods, Biobased, Fights Grease & Stuck On Food, Lemon Citrus Scent, 48 Count",Dropps Biobased Power Dishwasher Detergent Pods - Unscented,dropps,dropps,48ct,48ct,False,False,0.8269170692614936,high,0,"Both are Dropps 48-count biobased dishwasher detergent pods, but A is Lemon Citrus scented while B is Unscented; flavor/variant differs.",gpt-5-nano
1939708,113043,"Desitin Daily Defense Baby Diaper Rash Cream, Travel Size, 2 oz",Desitin Nappy Creams,desitin daily,desitin,2oz,2oz,False,False,0.7890908534069809,high,0,Mismatch in product variant/flavor: A is 'Daily Defense' travel diaper rash cream; B is generic 'Nappy Creams' without the same specific variant. Size and brand class match.,gpt-5-nano
